id_parents,id_etudiant,pere_vivant,nom_pere,prenom_pere,email_pere,niveau_instruction_pere,niveau_socioprofessionnel_pere,revenu_mensuel_pere_fcfa,mere_vivante,nom_mere,prenom_mere,email_mere,niveau_instruction_mere,niveau_socioprofessionnel_mere,revenu_mensuel_mere_fcfa,nb_enfants_famille,revenu_total_famille_fcfa,rang_dans_fratrie,famille_monoparentale,soutien_financier_famille
1203,1203,1,Nkeng,Pierre,pi.nken.p1203@gmail.com,Primaire,Agriculteur/Éleveur,45908,0,Nkeng,Christine,ch.nken.m1203@gmail.com,BEPC/FSLC,Fonctionnaire,191403,3,237311,3,1,Partiel
1204,1204,1,Foko,Joseph,jo.foko.p1204@gmail.com,Licence,Agriculteur/Éleveur,59994,1,Michel,Rose,,Primaire,Employé secteur informel,76580,5,136574,1,0,Aucun
1205,1205,1,Rodrigues,Félix,,BTS/DUT,Cadre moyen,395683,1,Mvondo,Angèle,an.mvon.m1205@gmail.com,Master/Grande école,Fonctionnaire,103426,4,499109,1,0,Total
1206,1206,1,Lefebvre,Pierre,pi.lefe.p1206@gmail.com,Baccalauréat,Ouvrier/Artisan,88217,1,Lefebvre,Madeleine,ma.lefe.m1206@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,29276,9,117493,4,0,Total
1207,1207,1,Vidal,Etienne,et.vida.p1207@gmail.com,Master/Grande école,Cadre supérieur,755215,1,Vidal,Julienne,ju.vida.m1207@gmail.com,Doctorat,Fonctionnaire,112225,5,867440,3,1,Partiel
1208,1208,1,Bello,André,an.bell.p1208@gmail.com,Doctorat,Agriculteur/Éleveur,34909,1,Bello,Blandine,bl.bell.m1208@gmail.com,Baccalauréat,Employé secteur informel,81219,2,116128,1,0,Aucun
1209,1209,0,Garcia,Marcel,ma.garc.p1209@gmail.com,BEPC/FSLC,Ouvrier/Artisan,76444,1,Garcia,Thérèse,th.garc.m1209@gmail.com,BTS/DUT,Cadre moyen,188684,2,265128,3,0,Total
1210,1210,1,Toure,Marcel,ma.tour.p1210@gmail.com,Master/Grande école,Agriculteur/Éleveur,54717,0,Foko,Julienne,ju.foko.m1210@gmail.com,Master/Grande école,Cadre supérieur,624657,4,679374,5,1,Aucun
1211,1211,1,Petit,Clément,cl.peti.p1211@gmail.com,Baccalauréat,Ouvrier/Artisan,95869,1,Petit,Cécile,cé.peti.m1211@gmail.com,BTS/DUT,Employé secteur informel,76713,8,172582,2,0,Partiel
1212,1212,1,Atangana,Gérard,gé.atan.p1212@gmail.com,Doctorat,Chef d'entreprise,1008587,1,Atangana,Victoire,vi.atan.m1212@gmail.com,BEPC/FSLC,Cadre supérieur,581123,4,1589710,5,0,Partiel
1213,1213,1,Medjo,Albert,al.medj.p1213@gmail.com,BEPC/FSLC,Fonctionnaire,99840,1,Medjo,Julienne,ju.medj.m1213@gmail.com,Licence,Agriculteur/Éleveur,84199,6,184039,5,0,Partiel
1214,1214,0,Issa,Victor,vi.issa.p1214@gmail.com,BTS/DUT,Fonctionnaire,178340,1,Issa,Blandine,bl.issa.m1214@gmail.com,BTS/DUT,Ouvrier/Artisan,74402,4,252742,2,0,Total
1215,1215,1,Wamba,Georges,ge.wamb.p1215@gmail.com,Aucun,Fonctionnaire,104556,1,Wamba,Thérèse,th.wamb.m1215@gmail.com,BEPC/FSLC,Ouvrier/Artisan,80064,8,184620,4,0,Partiel
1216,1216,1,Yanga,Pierre,,Baccalauréat,Chef d'entreprise,590281,1,Yanga,Julienne,ju.yang.m1216@gmail.com,BTS/DUT,Fonctionnaire,164159,2,754440,4,0,Total
1217,1217,1,Ebene,Théodore,th.eben.p1217@gmail.com,Aucun,Ouvrier/Artisan,77423,1,Foko,Colette,co.foko.m1217@gmail.com,Primaire,Ouvrier/Artisan,47694,4,125117,1,0,Aucun
1218,1218,1,Gomis,André,an.gomi.p1218@gmail.com,Baccalauréat,Employé secteur informel,96001,0,Gomis,Rosalie,ro.gomi.m1218@gmail.com,Primaire,Fonctionnaire,112436,4,208437,1,0,Partiel
1219,1219,1,Wamba,Hervé,,BEPC/FSLC,Fonctionnaire,202861,1,Bernard,Martine,,BTS/DUT,Employé secteur informel,99932,4,302793,5,0,Partiel
1220,1220,1,Martin,Marcel,ma.mart.p1220@gmail.com,BEPC/FSLC,Cadre moyen,206689,1,Nyobe,Hélène,hé.nyob.m1220@gmail.com,Baccalauréat,Agriculteur/Éleveur,31582,5,238271,2,0,Aucun
1221,1221,1,Wamba,Paul,pa.wamb.p1221@gmail.com,BEPC/FSLC,Cadre moyen,340069,1,Nkeng,Marguerite,ma.nken.m1221@gmail.com,Master/Grande école,Cadre moyen,177500,8,517569,1,0,Total
1222,1222,1,Petit,Pierre,,Doctorat,Fonctionnaire,182098,1,Thomas,Christine,ch.thom.m1222@gmail.com,Baccalauréat,Fonctionnaire,152282,3,334380,5,0,Partiel
1223,1223,1,Toure,Roger,ro.tour.p1223@gmail.com,BTS/DUT,Cadre supérieur,622685,1,Toure,Hélène,,Master/Grande école,Cadre moyen,263743,4,886428,1,1,Partiel
1224,1224,1,Diallo,Roger,ro.dial.p1224@gmail.com,BTS/DUT,Fonctionnaire,138993,1,Diallo,Christine,ch.dial.m1224@gmail.com,Baccalauréat,Ouvrier/Artisan,48840,7,187833,2,0,Partiel
1225,1225,1,Dupont,André,an.dupo.p1225@gmail.com,Licence,Ouvrier/Artisan,81469,1,Dupont,Jeanne,je.dupo.m1225@gmail.com,Baccalauréat,Agriculteur/Éleveur,65345,3,146814,3,0,Partiel
1226,1226,1,Feudjio,Etienne,et.feud.p1226@gmail.com,Baccalauréat,Cadre supérieur,819983,1,Feudjio,Cécile,cé.feud.m1226@gmail.com,Licence,Cadre moyen,381265,8,1201248,3,0,Total
1227,1227,1,Tchio,Charles,ch.tchi.p1227@gmail.com,Aucun,Sans emploi,19027,1,Tchio,Julienne,ju.tchi.m1227@gmail.com,Licence,Cadre moyen,395039,6,414066,4,0,Aucun
1228,1228,0,Robert,Gérard,gé.robe.p1228@gmail.com,BTS/DUT,Employé secteur informel,64343,0,Mvondo,Jeanne,je.mvon.m1228@gmail.com,Baccalauréat,Cadre moyen,291185,2,355528,4,0,Partiel
1229,1229,1,Biyong,Jean,je.biyo.p1229@gmail.com,Master/Grande école,Cadre supérieur,604680,1,Biyong,Madeleine,ma.biyo.m1229@gmail.com,Licence,Fonctionnaire,202937,6,807617,4,0,Total
1230,1230,1,Atangana,Théodore,,Master/Grande école,Cadre supérieur,536828,0,Atangana,Martine,ma.atan.m1230@gmail.com,Baccalauréat,Chef d'entreprise,1618072,4,2154900,1,0,Total
1231,1231,1,Dupont,Jean,je.dupo.p1231@gmail.com,Master/Grande école,Chef d'entreprise,421858,1,Samba,Pauline,,BTS/DUT,Fonctionnaire,133788,6,555646,5,0,Total
1232,1232,1,Wamba,Roger,ro.wamb.p1232@gmail.com,BEPC/FSLC,Sans emploi,9053,1,Ndzana,Odette,od.ndza.m1232@gmail.com,Primaire,Cadre moyen,252241,2,261294,3,0,Total
1233,1233,1,Tchamba,Georges,ge.tcha.p1233@gmail.com,BEPC/FSLC,Cadre moyen,381408,1,Rodrigues,Yvette,yv.rodr.m1233@gmail.com,BEPC/FSLC,Fonctionnaire,94435,8,475843,5,0,Total
1234,1234,1,Umba,Roger,ro.umba.p1234@gmail.com,BTS/DUT,Employé secteur informel,59083,1,Ndzana,Thérèse,th.ndza.m1234@gmail.com,Licence,Employé secteur informel,83921,6,143004,2,0,Partiel
1235,1235,1,Garcia,Georges,ge.garc.p1235@gmail.com,Baccalauréat,Agriculteur/Éleveur,66471,1,Garcia,Colette,co.garc.m1235@gmail.com,Primaire,Sans emploi,6516,5,72987,4,0,Total
1236,1236,1,Richard,Victor,vi.rich.p1236@gmail.com,Aucun,Cadre moyen,230586,1,Richard,Colette,co.rich.m1236@gmail.com,Licence,Cadre moyen,333565,6,564151,1,0,Partiel
1237,1237,1,Kamga,Alphonse,al.kamg.p1237@gmail.com,Baccalauréat,Ouvrier/Artisan,68111,1,Nyobe,Suzanne,su.nyob.m1237@gmail.com,Baccalauréat,Cadre moyen,335723,1,403834,3,0,Total
1238,1238,1,Tchamba,Clément,cl.tcha.p1238@gmail.com,Licence,Ouvrier/Artisan,91263,1,Donfack,Suzanne,,BEPC/FSLC,Employé secteur informel,63949,7,155212,3,0,Total
1239,1239,1,Ebene,Pierre,pi.eben.p1239@gmail.com,Baccalauréat,Employé secteur informel,41622,1,Lobe,Yvette,yv.lobe.m1239@gmail.com,BEPC/FSLC,Employé secteur informel,76066,7,117688,3,0,Partiel
1240,1240,0,Haidara,Emmanuel,em.haid.p1240@gmail.com,Baccalauréat,Fonctionnaire,127817,0,Abomo,Rosalie,ro.abom.m1240@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,43537,4,171354,4,0,Aucun
1241,1241,1,Bello,Marcel,,Aucun,Employé secteur informel,54275,1,Bello,Marie,ma.bell.m1241@gmail.com,Aucun,Agriculteur/Éleveur,54446,5,108721,2,0,Aucun
1242,1242,1,Kamga,Jean,,BEPC/FSLC,Employé secteur informel,50944,1,Donfack,Odette,od.donf.m1242@gmail.com,Licence,Cadre supérieur,841809,4,892753,1,0,Partiel
1243,1243,1,Mbouck,Félix,fé.mbou.p1243@gmail.com,Baccalauréat,Cadre moyen,277885,1,Mbouck,Jeanne,je.mbou.m1243@gmail.com,Baccalauréat,Fonctionnaire,102845,4,380730,2,0,Total
1244,1244,1,Mbouck,Victor,,Baccalauréat,Fonctionnaire,93746,1,Mvondo,Blandine,bl.mvon.m1244@gmail.com,BEPC/FSLC,Chef d'entreprise,1558468,5,1652214,3,0,Total
1245,1245,1,Manga,Albert,al.mang.p1245@gmail.com,Master/Grande école,Chef d'entreprise,731235,1,Gomis,Madeleine,ma.gomi.m1245@gmail.com,Licence,Employé secteur informel,49610,5,780845,2,1,Partiel
1246,1246,1,Michel,Hervé,he.mich.p1246@gmail.com,Baccalauréat,Cadre supérieur,468071,1,Michel,Pauline,pa.mich.m1246@gmail.com,Licence,Cadre moyen,342469,7,810540,2,0,Total
1247,1247,1,Zobel,Félix,fé.zobe.p1247@gmail.com,Doctorat,Cadre moyen,277577,1,Zobel,Yvette,yv.zobe.m1247@gmail.com,BEPC/FSLC,Employé secteur informel,89112,5,366689,3,1,Partiel
1248,1248,1,Vidal,Marcel,ma.vida.p1248@gmail.com,Doctorat,Chef d'entreprise,1696618,1,Vidal,Victoire,vi.vida.m1248@gmail.com,Master/Grande école,Employé secteur informel,73268,3,1769886,2,0,Total
1249,1249,1,Lobe,Joseph,jo.lobe.p1249@gmail.com,Master/Grande école,Fonctionnaire,201756,1,Vidal,Pauline,pa.vida.m1249@gmail.com,BEPC/FSLC,Ouvrier/Artisan,95228,4,296984,2,0,Partiel
1250,1250,1,Penda,Albert,al.pend.p1250@gmail.com,BEPC/FSLC,Employé secteur informel,41278,1,Penda,Martine,ma.pend.m1250@gmail.com,Primaire,Employé secteur informel,75465,3,116743,5,0,Partiel
1251,1251,1,Mbouck,Georges,ge.mbou.p1251@gmail.com,BEPC/FSLC,Cadre moyen,269884,1,Manga,Marie,ma.mang.m1251@gmail.com,BEPC/FSLC,Sans emploi,31212,8,301096,4,0,Total
1252,1252,1,Essama,Laurent,la.essa.p1252@gmail.com,Baccalauréat,Agriculteur/Éleveur,35017,1,Donfack,Christine,ch.donf.m1252@gmail.com,BEPC/FSLC,Cadre supérieur,711857,5,746874,5,0,Total
1253,1253,1,Mvondo,Joseph,jo.mvon.p1253@gmail.com,Master/Grande école,Cadre moyen,221278,1,Mvondo,Rosalie,ro.mvon.m1253@gmail.com,Licence,Fonctionnaire,165020,5,386298,2,0,Total
1254,1254,1,Tchio,Georges,ge.tchi.p1254@gmail.com,Aucun,Fonctionnaire,183452,1,Tchio,Martine,ma.tchi.m1254@gmail.com,BTS/DUT,Sans emploi,1061,5,184513,5,0,Total
1255,1255,0,Biyong,André,an.biyo.p1255@gmail.com,Baccalauréat,Ouvrier/Artisan,55152,1,Rodrigues,Thérèse,th.rodr.m1255@gmail.com,Primaire,Cadre supérieur,587119,3,642271,2,0,Partiel
1256,1256,1,Penda,Albert,al.pend.p1256@gmail.com,BEPC/FSLC,Sans emploi,2665,1,Penda,Hélène,hé.pend.m1256@gmail.com,BTS/DUT,Ouvrier/Artisan,84565,5,87230,4,0,Partiel
1257,1257,1,Thomas,Patrice,,BEPC/FSLC,Fonctionnaire,90621,1,Thomas,Julienne,ju.thom.m1257@gmail.com,Baccalauréat,Sans emploi,17216,5,107837,2,0,Partiel
1258,1258,0,Mbouck,Alphonse,al.mbou.p1258@gmail.com,Licence,Employé secteur informel,48901,1,Nkeng,Brigitte,br.nken.m1258@gmail.com,Baccalauréat,Cadre supérieur,858958,4,907859,5,0,Total
1259,1259,1,Nguema,Marcel,,Master/Grande école,Cadre supérieur,603032,1,Nguema,Adèle,ad.ngue.m1259@gmail.com,Licence,Ouvrier/Artisan,79275,4,682307,2,0,Partiel
1260,1260,1,Vidal,Hervé,he.vida.p1260@gmail.com,Licence,Fonctionnaire,114088,1,Vidal,Rose,ro.vida.m1260@gmail.com,Licence,Chef d'entreprise,1660492,4,1774580,3,1,Partiel
1261,1261,1,Dupont,Pierre,,Primaire,Employé secteur informel,94614,1,Dupont,Angèle,an.dupo.m1261@gmail.com,BEPC/FSLC,Employé secteur informel,90162,4,184776,4,0,Partiel
1262,1262,1,Ebene,Etienne,et.eben.p1262@gmail.com,Primaire,Agriculteur/Éleveur,83415,1,Leroy,Martine,ma.lero.m1262@gmail.com,BTS/DUT,Ouvrier/Artisan,61049,3,144464,5,1,Partiel
1263,1263,0,Camara,Patrice,pa.cama.p1263@gmail.com,Primaire,Agriculteur/Éleveur,30814,1,Onana,Marie,ma.onan.m1263@gmail.com,BTS/DUT,Employé secteur informel,99049,7,129863,1,0,Partiel
1264,1264,1,Tchamba,Albert,al.tcha.p1264@gmail.com,Baccalauréat,Fonctionnaire,110459,1,Tchamba,Pauline,pa.tcha.m1264@gmail.com,Baccalauréat,Employé secteur informel,86350,5,196809,1,0,Total
1265,1265,1,Etoundi,Henri,he.etou.p1265@gmail.com,Baccalauréat,Fonctionnaire,96992,1,Dubois,Thérèse,th.dubo.m1265@gmail.com,BEPC/FSLC,Cadre moyen,225234,3,322226,1,0,Partiel
1266,1266,1,Martin,Charles,ch.mart.p1266@gmail.com,BTS/DUT,Agriculteur/Éleveur,65851,1,Martin,Madeleine,ma.mart.m1266@gmail.com,Primaire,Fonctionnaire,108249,2,174100,3,0,Partiel
1267,1267,1,Dupont,André,an.dupo.p1267@gmail.com,BEPC/FSLC,Ouvrier/Artisan,46234,1,Dupont,Marie,ma.dupo.m1267@gmail.com,BEPC/FSLC,Employé secteur informel,71182,4,117416,5,1,Partiel
1268,1268,1,Umba,André,an.umba.p1268@gmail.com,Baccalauréat,Employé secteur informel,70014,1,Umba,Thérèse,th.umba.m1268@gmail.com,Aucun,Employé secteur informel,85263,7,155277,1,0,Total
1269,1269,1,Garcia,Armand,ar.garc.p1269@gmail.com,BTS/DUT,Employé secteur informel,50054,1,Bouchard,Brigitte,br.bouc.m1269@gmail.com,BEPC/FSLC,Ouvrier/Artisan,93536,3,143590,3,0,Aucun
1270,1270,1,Samba,Hervé,he.samb.p1270@gmail.com,BEPC/FSLC,Employé secteur informel,65038,1,Samba,Angèle,an.samb.m1270@gmail.com,BEPC/FSLC,Fonctionnaire,145391,3,210429,2,0,Total
1271,1271,1,Martin,André,an.mart.p1271@gmail.com,BTS/DUT,Ouvrier/Artisan,90353,1,Rodrigues,Cécile,cé.rodr.m1271@gmail.com,Primaire,Fonctionnaire,160188,8,250541,5,1,Partiel
1272,1272,1,Abomo,Jean,je.abom.p1272@gmail.com,BTS/DUT,Employé secteur informel,87587,1,Abomo,Odette,od.abom.m1272@gmail.com,Baccalauréat,Cadre supérieur,518041,6,605628,3,0,Total
1273,1273,0,Issa,Laurent,la.issa.p1273@gmail.com,Baccalauréat,Employé secteur informel,38896,1,Rodrigues,Christine,ch.rodr.m1273@gmail.com,Licence,Agriculteur/Éleveur,50963,5,89859,1,0,Partiel
1274,1274,1,Gomis,Jean,je.gomi.p1274@gmail.com,Licence,Cadre supérieur,463309,1,Gomis,Hélène,hé.gomi.m1274@gmail.com,BEPC/FSLC,Ouvrier/Artisan,70986,4,534295,1,0,Partiel
1275,1275,1,Onana,Marcel,ma.onan.p1275@gmail.com,Licence,Fonctionnaire,192463,1,Onana,Rose,ro.onan.m1275@gmail.com,Baccalauréat,Employé secteur informel,67827,7,260290,1,0,Total
1276,1276,1,Okafor,Charles,,Master/Grande école,Chef d'entreprise,812113,1,Penda,Odette,od.pend.m1276@gmail.com,Licence,Fonctionnaire,135264,1,947377,1,1,Partiel
1277,1277,0,Feudjio,Georges,ge.feud.p1277@gmail.com,Baccalauréat,Agriculteur/Éleveur,56861,1,Feudjio,Odette,od.feud.m1277@gmail.com,Primaire,Employé secteur informel,74135,4,130996,1,0,Total
1278,1278,1,Mbouck,Georges,ge.mbou.p1278@gmail.com,Licence,Employé secteur informel,68338,0,Mbouck,Cécile,cé.mbou.m1278@gmail.com,Baccalauréat,Cadre moyen,242038,2,310376,1,1,Partiel
1279,1279,1,Mbouck,Laurent,la.mbou.p1279@gmail.com,BTS/DUT,Fonctionnaire,91717,1,Etoundi,Cécile,cé.etou.m1279@gmail.com,Baccalauréat,Employé secteur informel,97862,2,189579,3,0,Partiel
1280,1280,0,Etoundi,Albert,al.etou.p1280@gmail.com,BEPC/FSLC,Employé secteur informel,83329,0,Etoundi,Odette,od.etou.m1280@gmail.com,BEPC/FSLC,Fonctionnaire,144026,9,227355,3,0,Partiel
1281,1281,1,Essama,Charles,ch.essa.p1281@gmail.com,Master/Grande école,Fonctionnaire,92137,1,Essama,Angèle,an.essa.m1281@gmail.com,BTS/DUT,Cadre moyen,188359,4,280496,4,0,Partiel
1282,1282,1,Issa,Laurent,la.issa.p1282@gmail.com,Baccalauréat,Ouvrier/Artisan,81157,1,Essama,Yvette,yv.essa.m1282@gmail.com,Master/Grande école,Chef d'entreprise,1677826,3,1758983,4,0,Aucun
1283,1283,1,Gomis,Roger,ro.gomi.p1283@gmail.com,BTS/DUT,Agriculteur/Éleveur,75010,1,Gomis,Marie,ma.gomi.m1283@gmail.com,Aucun,Fonctionnaire,203301,6,278311,5,0,Aucun
1284,1284,1,Tchamba,Henri,,Primaire,Chef d'entreprise,1523809,1,Tchamba,Christine,ch.tcha.m1284@gmail.com,Master/Grande école,Fonctionnaire,190617,8,1714426,1,0,Total
1285,1285,1,Foko,André,an.foko.p1285@gmail.com,BEPC/FSLC,Ouvrier/Artisan,46508,1,Zobel,Odette,od.zobe.m1285@gmail.com,Aucun,Ouvrier/Artisan,61611,7,108119,1,0,Total
1286,1286,1,Etoundi,Albert,al.etou.p1286@gmail.com,Licence,Fonctionnaire,163470,1,Etoundi,Marguerite,ma.etou.m1286@gmail.com,Baccalauréat,Cadre supérieur,768790,9,932260,1,0,Partiel
1287,1287,1,Samba,Etienne,et.samb.p1287@gmail.com,BTS/DUT,Ouvrier/Artisan,100011,1,Samba,Suzanne,su.samb.m1287@gmail.com,BTS/DUT,Cadre supérieur,839239,2,939250,2,0,Aucun
1288,1288,1,Rodrigues,Félix,,Licence,Employé secteur informel,68565,1,Rodrigues,Marguerite,ma.rodr.m1288@gmail.com,Primaire,Fonctionnaire,192280,3,260845,5,0,Total
1289,1289,1,Donfack,Georges,ge.donf.p1289@gmail.com,Licence,Employé secteur informel,97824,1,Donfack,Rose,ro.donf.m1289@gmail.com,BTS/DUT,Cadre supérieur,862747,7,960571,5,0,Total
1290,1290,1,Mbouck,André,an.mbou.p1290@gmail.com,Primaire,Agriculteur/Éleveur,52607,1,Mbouck,Rose,ro.mbou.m1290@gmail.com,Master/Grande école,Cadre supérieur,560224,4,612831,3,0,Total
1291,1291,1,Leroy,Charles,ch.lero.p1291@gmail.com,Master/Grande école,Fonctionnaire,105692,1,Leroy,Victoire,,Primaire,Cadre moyen,180363,8,286055,4,0,Partiel
1292,1292,1,Petit,Gérard,gé.peti.p1292@gmail.com,BEPC/FSLC,Ouvrier/Artisan,94416,1,Petit,Madeleine,ma.peti.m1292@gmail.com,Baccalauréat,Employé secteur informel,51076,2,145492,4,1,Partiel
1293,1293,1,Abomo,Joseph,jo.abom.p1293@gmail.com,Baccalauréat,Employé secteur informel,40224,1,Abomo,Rose,ro.abom.m1293@gmail.com,Baccalauréat,Ouvrier/Artisan,61519,6,101743,3,0,Total
1294,1294,1,Tchamba,Jean,,Master/Grande école,Fonctionnaire,136372,1,Tchamba,Adèle,ad.tcha.m1294@gmail.com,Baccalauréat,Employé secteur informel,93241,2,229613,1,1,Partiel
1295,1295,1,Simon,Charles,,Baccalauréat,Fonctionnaire,125507,1,Wamba,Marie,ma.wamb.m1295@gmail.com,BTS/DUT,Ouvrier/Artisan,53316,5,178823,3,0,Partiel
1296,1296,1,Onana,Laurent,la.onan.p1296@gmail.com,Baccalauréat,Agriculteur/Éleveur,51512,1,Onana,Marie,ma.onan.m1296@gmail.com,Baccalauréat,Fonctionnaire,167277,5,218789,3,0,Partiel
1297,1297,1,Lefebvre,Paul,pa.lefe.p1297@gmail.com,BTS/DUT,Chef d'entreprise,803679,1,Lefebvre,Thérèse,th.lefe.m1297@gmail.com,BTS/DUT,Fonctionnaire,203260,7,1006939,3,0,Total
1298,1298,1,Leroy,Emmanuel,em.lero.p1298@gmail.com,Primaire,Agriculteur/Éleveur,49618,1,Leroy,Suzanne,su.lero.m1298@gmail.com,Primaire,Employé secteur informel,58532,3,108150,4,1,Total
1299,1299,1,Biyong,Joseph,jo.biyo.p1299@gmail.com,Licence,Sans emploi,19511,1,Tchio,Jeanne,je.tchi.m1299@gmail.com,Baccalauréat,Employé secteur informel,48042,5,67553,5,0,Aucun
1300,1300,1,Toure,Alphonse,al.tour.p1300@gmail.com,Baccalauréat,Ouvrier/Artisan,51061,1,Bouchard,Marie,ma.bouc.m1300@gmail.com,Licence,Ouvrier/Artisan,68565,5,119626,2,0,Total
1301,1301,1,Rodrigues,Armand,ar.rodr.p1301@gmail.com,Primaire,Ouvrier/Artisan,45159,1,Rodrigues,Cécile,cé.rodr.m1301@gmail.com,Baccalauréat,Fonctionnaire,151778,5,196937,5,0,Total
1302,1302,1,Medjo,Paul,pa.medj.p1302@gmail.com,BTS/DUT,Cadre moyen,389409,1,Wamba,Marguerite,ma.wamb.m1302@gmail.com,Baccalauréat,Cadre moyen,329785,6,719194,5,0,Partiel
1303,1303,1,Lefebvre,Georges,ge.lefe.p1303@gmail.com,Doctorat,Cadre supérieur,828462,1,Biyong,Victoire,vi.biyo.m1303@gmail.com,Master/Grande école,Fonctionnaire,96707,3,925169,1,0,Partiel
1304,1304,1,Abomo,Paul,pa.abom.p1304@gmail.com,Primaire,Agriculteur/Éleveur,28501,1,Abomo,Thérèse,th.abom.m1304@gmail.com,Primaire,Chef d'entreprise,370952,6,399453,1,0,Partiel
1305,1305,1,Atangana,Henri,he.atan.p1305@gmail.com,BEPC/FSLC,Ouvrier/Artisan,86058,1,Abomo,Angèle,an.abom.m1305@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,55128,6,141186,5,0,Partiel
1306,1306,1,Kamga,Charles,ch.kamg.p1306@gmail.com,Primaire,Fonctionnaire,122171,1,Kamga,Marguerite,ma.kamg.m1306@gmail.com,Licence,Sans emploi,10923,2,133094,1,0,Total
1307,1307,1,Leroy,Théodore,,BTS/DUT,Ouvrier/Artisan,64758,1,Leroy,Odette,od.lero.m1307@gmail.com,Doctorat,Cadre moyen,311586,4,376344,3,0,Total
1308,1308,1,Garcia,Charles,ch.garc.p1308@gmail.com,Baccalauréat,Agriculteur/Éleveur,39943,1,Haidara,Marguerite,ma.haid.m1308@gmail.com,Baccalauréat,Sans emploi,16763,3,56706,4,0,Total
1309,1309,1,Gomis,Paul,pa.gomi.p1309@gmail.com,Licence,Cadre supérieur,657129,1,Gomis,Jeanne,je.gomi.m1309@gmail.com,Doctorat,Cadre moyen,238049,4,895178,3,0,Total
1310,1310,1,Haidara,André,,Licence,Fonctionnaire,147445,1,Haidara,Suzanne,su.haid.m1310@gmail.com,BTS/DUT,Ouvrier/Artisan,65172,4,212617,4,0,Total
1311,1311,0,Yanga,Laurent,la.yang.p1311@gmail.com,Primaire,Employé secteur informel,37882,1,Yanga,Marie,ma.yang.m1311@gmail.com,BEPC/FSLC,Employé secteur informel,90212,2,128094,3,0,Aucun
1312,1312,1,Garcia,Théodore,th.garc.p1312@gmail.com,Primaire,Agriculteur/Éleveur,54395,1,Garcia,Odette,,Aucun,Employé secteur informel,44050,7,98445,5,0,Aucun
1313,1313,1,Umba,Henri,he.umba.p1313@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,56075,1,Tchio,Martine,ma.tchi.m1313@gmail.com,Baccalauréat,Agriculteur/Éleveur,67092,4,123167,2,0,Partiel
1314,1314,1,Mbarga,Armand,ar.mbar.p1314@gmail.com,Licence,Ouvrier/Artisan,105605,1,Mbarga,Yvette,yv.mbar.m1314@gmail.com,Baccalauréat,Cadre moyen,345127,4,450732,1,0,Partiel
1315,1315,1,Mbarga,Alphonse,al.mbar.p1315@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,57221,1,Umba,Cécile,cé.umba.m1315@gmail.com,Primaire,Employé secteur informel,63919,5,121140,1,0,Aucun
1316,1316,1,Rodrigues,Emmanuel,em.rodr.p1316@gmail.com,Master/Grande école,Cadre moyen,302245,1,Rodrigues,Madeleine,ma.rodr.m1316@gmail.com,BTS/DUT,Chef d'entreprise,479075,6,781320,3,0,Total
1317,1317,1,Lefebvre,Paul,pa.lefe.p1317@gmail.com,Licence,Cadre moyen,393099,1,Mvondo,Pauline,pa.mvon.m1317@gmail.com,BTS/DUT,Agriculteur/Éleveur,86938,6,480037,1,0,Partiel
1318,1318,1,Jourdain,Paul,pa.jour.p1318@gmail.com,BEPC/FSLC,Fonctionnaire,141040,1,Jourdain,Marie,ma.jour.m1318@gmail.com,Licence,Fonctionnaire,168443,4,309483,5,0,Aucun
1319,1319,1,Michel,Armand,ar.mich.p1319@gmail.com,Doctorat,Cadre supérieur,718543,0,Michel,Victoire,vi.mich.m1319@gmail.com,Doctorat,Employé secteur informel,71150,4,789693,3,0,Total
1320,1320,0,Abomo,André,an.abom.p1320@gmail.com,Licence,Employé secteur informel,74436,1,Abomo,Blandine,bl.abom.m1320@gmail.com,BEPC/FSLC,Fonctionnaire,216100,3,290536,5,0,Partiel
1321,1321,1,Moreau,Marcel,,Licence,Cadre supérieur,627152,1,Moreau,Blandine,bl.more.m1321@gmail.com,Licence,Cadre supérieur,667885,3,1295037,4,0,Total
1322,1322,1,Gomis,Victor,,BEPC/FSLC,Agriculteur/Éleveur,47926,1,Gomis,Marie,ma.gomi.m1322@gmail.com,BTS/DUT,Agriculteur/Éleveur,78331,6,126257,5,0,Partiel
1323,1323,1,Moreau,Hervé,,BTS/DUT,Agriculteur/Éleveur,27887,1,Dupont,Madeleine,ma.dupo.m1323@gmail.com,BEPC/FSLC,Sans emploi,11593,2,39480,1,0,Total
1324,1324,1,Wamba,Charles,ch.wamb.p1324@gmail.com,Baccalauréat,Cadre moyen,183278,1,Wamba,Odette,od.wamb.m1324@gmail.com,BTS/DUT,Sans emploi,22669,3,205947,5,0,Partiel
1325,1325,1,Etoundi,André,an.etou.p1325@gmail.com,Master/Grande école,Employé secteur informel,44571,1,Etoundi,Yvette,yv.etou.m1325@gmail.com,Licence,Cadre moyen,323221,5,367792,1,0,Total
1326,1326,1,Nkeng,Roger,ro.nken.p1326@gmail.com,Doctorat,Cadre moyen,189430,1,Nkeng,Victoire,,Licence,Cadre supérieur,868605,4,1058035,2,0,Partiel
