id_etudiant,matricule,email_etudiant,nom,prenom,genre,date_naissance,niveau_socio_economique,id_filiere,annee_entree,ville_origine,situation_matrimoniale,nb_enfants_a_charge,estime_de_soi,trait_personnalite,mention_baccalaureat,serie_terminale,decrochage_anterieur,frequence_etude_lecons,interet_lecture_ecriture
1209,ETU1209,laura.garcia1209@yahoo.fr,Garcia,Laura,F,2001-12-11,Moyen,10,2023,Bafoussam,En couple,0,Moyenne,Anxieux,Bien,A,0,Intensivement,Moyen
1210,ETU1210,mtoure1210@ymail.com,Toure,Marc,M,2005-08-18,Élevé,1,2022,Bafoussam,Célibataire,0,Élevée,Introverti,Très Bien,C,0,Régulièrement,Moyen
1211,ETU1211,samuelp1211@ymail.com,Petit,Samuel,M,2000-04-07,Moyen,3,2020,Bafoussam,Célibataire,0,Élevée,Ambiverti,Bien,C,0,Parfois,Élevé
1212,ETU1212,marie.atangana1212@hotmail.fr,Atangana,Marie,F,1999-02-05,Élevé,3,2020,Garoua,Célibataire,2,Élevée,Ambiverti,Assez Bien,D,0,Intensivement,Élevé
1213,ETU1213,bertrandm1213@ymail.com,Medjo,Bertrand,M,2005-11-19,Moyen,9,2021,Maroua,En couple,0,Moyenne,Extraverti,Bien,D,0,Parfois,Moyen
1214,ETU1214,rosalie.issa1214@gmail.com,Issa,Rosalie,F,1998-09-12,Élevé,5,2020,Yaoundé,Célibataire,0,Moyenne,Anxieux,Bien,A,0,Régulièrement,Moyen
1215,ETU1215,georges.wamba1215@yahoo.fr,Wamba,Georges,M,2002-07-04,Moyen,9,2020,Maroua,Célibataire,0,Moyenne,Extraverti,Assez Bien,D,0,Régulièrement,Faible
1216,ETU1216,emmanuely1216@gmail.com,Yanga,Emmanuel,M,2004-07-17,Moyen,4,2022,Douala,Célibataire,0,Moyenne,Ambiverti,Assez Bien,D,0,Parfois,Moyen
1217,ETU1217,jollev1217@gmail.com,Vidal,Joëlle,F,2004-05-15,Faible,8,2022,Douala,Célibataire,0,Faible,Introverti,Bien,D,0,Régulièrement,Moyen
1218,ETU1218,fatimag1218@gmail.com,Gomis,Fatima,F,2003-09-13,Moyen,9,2023,Yaoundé,Célibataire,0,Moyenne,Introverti,Assez Bien,C,0,Régulièrement,Moyen
1219,ETU1219,bwamba1219@yahoo.fr,Wamba,Béatrice,F,2001-06-07,Faible,9,2020,Bafoussam,Célibataire,0,Faible,Consciencieux,Assez Bien,C,0,Régulièrement,Élevé
1220,ETU1220,karine.martin1220@yahoo.fr,Martin,Karine,F,2004-11-05,Faible,8,2022,Yaoundé,Célibataire,1,Moyenne,Consciencieux,Passable,D,0,Parfois,Moyen
1221,ETU1221,gabrielw1221@yahoo.fr,Wamba,Gabriel,M,2001-03-27,Moyen,8,2023,Maroua,Célibataire,0,Élevée,Ambiverti,Assez Bien,D,0,Parfois,Élevé
1222,ETU1222,gracep1222@gmail.com,Penda,Grace,F,1998-09-15,Élevé,1,2023,Douala,Marié(e),1,Élevée,Ambiverti,Bien,C,0,Régulièrement,Élevé
1223,ETU1223,gabrielt1223@gmail.com,Toure,Gabriel,M,2000-06-05,Moyen,8,2023,Bertoua,Célibataire,0,Faible,Consciencieux,Passable,A,0,Parfois,Élevé
1224,ETU1224,dsird1224@gmail.com,Diallo,Désiré,M,2003-12-22,Moyen,8,2023,Ngaoundéré,Célibataire,0,Élevée,Consciencieux,Très Bien,F,0,Régulièrement,Moyen
1225,ETU1225,blandine.dupont1225@yahoo.fr,Dupont,Blandine,F,2005-07-10,Faible,10,2023,Ngaoundéré,En couple,0,Faible,Introverti,Passable,D,0,Régulièrement,Faible
1226,ETU1226,marief1226@hotmail.fr,Feudjio,Marie,F,2005-10-07,Élevé,3,2021,Douala,Célibataire,0,Moyenne,Extraverti,Très Bien,D,0,Parfois,Élevé
1227,ETU1227,honorinet1227@gmail.com,Tchio,Honorine,F,1999-02-11,Faible,2,2020,Bertoua,Célibataire,0,Élevée,Extraverti,Passable,D,1,Rarement,Faible
1228,ETU1228,rosalie.robert1228@gmail.com,Robert,Rosalie,F,2001-04-11,Faible,9,2021,Ngaoundéré,Célibataire,2,Moyenne,Ambiverti,Assez Bien,D,1,Rarement,Faible
1229,ETU1229,thrseb1229@outlook.com,Biyong,Thérèse,F,2001-03-01,Élevé,2,2023,Bertoua,En couple,0,Élevée,Introverti,Bien,A,0,Régulièrement,Moyen
1230,ETU1230,samuela1230@yahoo.fr,Atangana,Samuel,M,1998-01-23,Élevé,3,2020,Bafoussam,Célibataire,0,Faible,Introverti,Bien,G,0,Régulièrement,Élevé
1231,ETU1231,hdupont1231@gmail.com,Dupont,Hortense,F,2001-12-02,Élevé,4,2021,Yaoundé,Célibataire,2,Élevée,Introverti,Assez Bien,D,0,Intensivement,Moyen
1232,ETU1232,hndzana1232@hotmail.fr,Ndzana,Henri,M,2001-02-18,Moyen,2,2020,Bafoussam,Célibataire,0,Élevée,Extraverti,Passable,D,0,Régulièrement,Moyen
1233,ETU1233,pascal.tchamba1233@yahoo.fr,Tchamba,Pascal,M,2001-01-09,Moyen,8,2023,Douala,Célibataire,0,Élevée,Ambiverti,Assez Bien,D,0,Parfois,Élevé
1234,ETU1234,nolle.umba1234@ymail.com,Umba,Noëlle,F,2005-12-09,Moyen,1,2022,Ngaoundéré,Célibataire,1,Faible,Introverti,Très Bien,A,0,Régulièrement,Moyen
1235,ETU1235,marie.garcia1235@yahoo.fr,Garcia,Marie,F,2005-10-17,Faible,3,2020,Ngaoundéré,Célibataire,0,Moyenne,Consciencieux,Assez Bien,C,0,Rarement,Moyen
1236,ETU1236,danielle.richard1236@yahoo.fr,Richard,Danielle,F,1999-09-16,Moyen,3,2021,Ngaoundéré,Marié(e),1,Moyenne,Introverti,Bien,C,0,Régulièrement,Élevé
1237,ETU1237,michelk1237@yahoo.fr,Kamga,Michel,M,2000-07-14,Moyen,9,2020,Yaoundé,Célibataire,0,Faible,Consciencieux,Passable,C,0,Régulièrement,Faible
1238,ETU1238,tdubois1238@gmail.com,Dubois,Thérèse,F,2001-06-19,Moyen,3,2022,Yaoundé,Célibataire,0,Moyenne,Ambiverti,Assez Bien,D,0,Rarement,Moyen
1239,ETU1239,batricee1239@yahoo.fr,Ebene,Béatrice,F,2002-02-25,Moyen,7,2022,Bertoua,Célibataire,1,Faible,Ambiverti,Bien,D,0,Rarement,Moyen
1240,ETU1240,blaiseh1240@gmail.com,Haidara,Blaise,M,2002-09-14,Faible,6,2020,Yaoundé,Marié(e),0,Faible,Ambiverti,Bien,C,0,Rarement,Moyen
1241,ETU1241,blaise.bello1241@gmail.com,Bello,Blaise,M,2000-10-07,Faible,2,2021,Bamenda,Marié(e),0,Faible,Ambiverti,Bien,A,0,Parfois,Moyen
1242,ETU1242,louis.kamga1242@gmail.com,Kamga,Louis,M,2001-04-14,Moyen,2,2020,Bafoussam,Célibataire,0,Faible,Consciencieux,Assez Bien,A,0,Intensivement,Moyen
1243,ETU1243,mmbouck1243@outlook.com,Mbouck,Madeleine,F,2005-06-08,Moyen,5,2020,Bertoua,Célibataire,0,Moyenne,Anxieux,Passable,D,0,Régulièrement,Moyen
1244,ETU1244,dmvondo1244@gmail.com,Mvondo,Diane,F,2004-09-16,Moyen,6,2022,Garoua,Célibataire,1,Moyenne,Extraverti,Passable,C,0,Parfois,Moyen
1245,ETU1245,imanga1245@yahoo.fr,Manga,Irène,F,2002-09-24,Élevé,6,2023,Bamenda,Célibataire,0,Élevée,Ambiverti,Très Bien,G,0,Parfois,Moyen
1246,ETU1246,alicem1246@outlook.com,Michel,Alice,F,2002-04-06,Moyen,7,2021,Maroua,Célibataire,0,Moyenne,Consciencieux,Très Bien,D,0,Parfois,Moyen
1247,ETU1247,diane.zobel1247@gmail.com,Zobel,Diane,F,1998-10-06,Moyen,7,2023,Bertoua,Célibataire,0,Faible,Introverti,Passable,F,0,Rarement,Faible
1248,ETU1248,michel.vidal1248@yahoo.fr,Vidal,Michel,M,2002-11-26,Élevé,1,2021,Bamenda,Célibataire,0,Moyenne,Extraverti,Assez Bien,C,0,Parfois,Élevé
1249,ETU1249,clmentl1249@ymail.com,Lobe,Clément,M,1999-05-07,Moyen,2,2021,Douala,En couple,1,Moyenne,Introverti,Bien,C,0,Régulièrement,Moyen
1250,ETU1250,jpenda1250@gmail.com,Penda,Jean,M,2003-10-01,Faible,3,2023,Bertoua,Célibataire,0,Élevée,Ambiverti,Assez Bien,D,0,Rarement,Élevé
1251,ETU1251,hmanga1251@yahoo.fr,Manga,Henri,M,2003-06-10,Moyen,2,2022,Bamenda,Célibataire,0,Élevée,Anxieux,Bien,D,0,Régulièrement,Moyen
1252,ETU1252,valried1252@yahoo.fr,Donfack,Valérie,F,2001-12-15,Moyen,7,2021,Bertoua,Célibataire,0,Élevée,Extraverti,Passable,D,0,Parfois,Élevé
1253,ETU1253,dmvondo1253@gmail.com,Mvondo,Danielle,F,2000-07-09,Élevé,3,2023,Ngaoundéré,Marié(e),0,Élevée,Introverti,Bien,D,0,Régulièrement,Élevé
1254,ETU1254,bruno.tchio1254@outlook.com,Tchio,Bruno,M,2001-10-20,Moyen,2,2023,Ngaoundéré,En couple,2,Moyenne,Consciencieux,Assez Bien,D,0,Jamais,Faible
1255,ETU1255,obiyong1255@gmail.com,Biyong,Océane,F,1999-03-25,Faible,4,2020,Bafoussam,Célibataire,0,Élevée,Introverti,Passable,C,1,Jamais,Moyen
1256,ETU1256,gpenda1256@yahoo.fr,Penda,Gérard,M,1999-04-09,Faible,6,2022,Garoua,Célibataire,0,Faible,Introverti,Passable,C,0,Parfois,Moyen
1257,ETU1257,patriciat1257@outlook.com,Thomas,Patricia,F,2003-04-26,Faible,1,2021,Bafoussam,Célibataire,0,Moyenne,Ambiverti,Assez Bien,C,0,Rarement,Moyen
1258,ETU1258,wanda.mbouck1258@hotmail.fr,Mbouck,Wanda,F,1999-08-07,Élevé,9,2020,Douala,Célibataire,0,Élevée,Introverti,Passable,D,0,Parfois,Élevé
1259,ETU1259,esthern1259@gmail.com,Nguema,Esther,F,2005-07-25,Moyen,1,2022,Yaoundé,En couple,0,Moyenne,Anxieux,Assez Bien,C,0,Parfois,Élevé
1260,ETU1260,svidal1260@outlook.com,Vidal,Sophie,F,1998-01-26,Élevé,1,2021,Bafoussam,Marié(e),0,Élevée,Anxieux,Assez Bien,D,0,Régulièrement,Moyen
1261,ETU1261,irned1261@gmail.com,Dupont,Irène,F,2005-07-02,Faible,1,2022,Ngaoundéré,Célibataire,1,Élevée,Introverti,Bien,D,0,Rarement,Moyen
1262,ETU1262,cebene1262@gmail.com,Ebene,Carlos,M,2001-09-22,Faible,3,2020,Bamenda,Célibataire,0,Faible,Ambiverti,Assez Bien,A,0,Rarement,Faible
1263,ETU1263,louisc1263@outlook.com,Camara,Louis,M,2001-11-24,Faible,7,2020,Ngaoundéré,Célibataire,1,Moyenne,Anxieux,Passable,D,0,Parfois,Moyen
1264,ETU1264,dtchamba1264@gmail.com,Tchamba,Didier,M,2002-11-16,Moyen,3,2020,Bamenda,Célibataire,0,Faible,Extraverti,Bien,G,0,Parfois,Élevé
1265,ETU1265,blaise.etoundi1265@gmail.com,Etoundi,Blaise,M,2003-02-06,Faible,1,2022,Ngaoundéré,Marié(e),0,Élevée,Ambiverti,Passable,C,0,Parfois,Moyen
1266,ETU1266,wmartin1266@gmail.com,Martin,Wanda,F,1999-10-06,Moyen,8,2020,Douala,En couple,0,Élevée,Extraverti,Bien,D,0,Régulièrement,Élevé
1267,ETU1267,herv.dupont1267@gmail.com,Dupont,Hervé,M,2004-08-18,Faible,1,2022,Maroua,Célibataire,1,Moyenne,Introverti,Bien,D,0,Rarement,Élevé
1268,ETU1268,lise.umba1268@outlook.com,Umba,Élise,F,2002-07-13,Faible,7,2021,Maroua,Célibataire,0,Faible,Extraverti,Passable,D,0,Régulièrement,Moyen
1269,ETU1269,hgarcia1269@yahoo.fr,Garcia,Hugo,M,2004-09-24,Moyen,7,2022,Garoua,Célibataire,0,Moyenne,Ambiverti,Très Bien,C,0,Parfois,Moyen
1270,ETU1270,brunos1270@outlook.com,Samba,Bruno,M,2001-08-22,Moyen,4,2023,Bafoussam,Célibataire,2,Élevée,Introverti,Assez Bien,C,0,Régulièrement,Élevé
1271,ETU1271,dianem1271@gmail.com,Martin,Diane,F,2003-10-08,Faible,1,2022,Douala,Célibataire,0,Élevée,Introverti,Passable,D,0,Rarement,Moyen
1272,ETU1272,christophea1272@outlook.com,Abomo,Christophe,M,2004-11-02,Élevé,8,2022,Yaoundé,Célibataire,0,Élevée,Ambiverti,Bien,D,0,Intensivement,Élevé
1273,ETU1273,kissa1273@outlook.com,Issa,Karine,F,1999-08-04,Faible,9,2023,Bamenda,Marié(e),0,Moyenne,Ambiverti,Assez Bien,D,1,Régulièrement,Élevé
1274,ETU1274,pgomis1274@orange.cm,Gomis,Patricia,F,2004-04-27,Faible,10,2023,Douala,Célibataire,0,Élevée,Ambiverti,Passable,G,0,Parfois,Moyen
1275,ETU1275,laurent.onana1275@gmail.com,Onana,Laurent,M,2001-09-28,Moyen,10,2020,Bafoussam,Célibataire,0,Moyenne,Consciencieux,Passable,G,0,Rarement,Moyen
1276,ETU1276,yanno1276@yahoo.fr,Okafor,Yann,M,2001-07-04,Élevé,4,2020,Maroua,Célibataire,0,Moyenne,Ambiverti,Bien,A,0,Régulièrement,Élevé
1277,ETU1277,jollef1277@outlook.com,Feudjio,Joëlle,F,2003-09-08,Moyen,7,2021,Bamenda,Célibataire,0,Moyenne,Extraverti,Passable,G,0,Régulièrement,Moyen
1278,ETU1278,christophe.mbouck1278@yahoo.fr,Mbouck,Christophe,M,2002-02-27,Moyen,3,2022,Bafoussam,Marié(e),2,Moyenne,Introverti,Très Bien,G,0,Régulièrement,Élevé
1279,ETU1279,zacharie.mbouck1279@gmail.com,Mbouck,Zacharie,M,1998-02-23,Moyen,4,2022,Bertoua,En couple,0,Élevée,Introverti,Assez Bien,C,0,Régulièrement,Moyen
1280,ETU1280,jollee1280@gmail.com,Etoundi,Joëlle,F,2003-10-02,Moyen,7,2022,Bertoua,Célibataire,0,Moyenne,Introverti,Passable,D,0,Rarement,Élevé
1281,ETU1281,vincente1281@gmail.com,Essama,Vincent,M,1999-07-13,Moyen,2,2021,Bafoussam,Célibataire,0,Moyenne,Introverti,Assez Bien,D,0,Intensivement,Moyen
1282,ETU1282,isabellee1282@outlook.com,Essama,Isabelle,F,2000-11-06,Moyen,5,2020,Yaoundé,Célibataire,0,Élevée,Extraverti,Passable,G,0,Régulièrement,Élevé
1283,ETU1283,isidoreg1283@gmail.com,Gomis,Isidore,M,2002-05-09,Faible,9,2022,Douala,Célibataire,0,Faible,Consciencieux,Passable,G,0,Régulièrement,Moyen
1284,ETU1284,clmentt1284@gmail.com,Tchamba,Clément,M,2004-11-03,Élevé,7,2022,Bafoussam,Célibataire,0,Moyenne,Extraverti,Assez Bien,D,0,Régulièrement,Moyen
1285,ETU1285,valrie.foko1285@gmail.com,Foko,Valérie,F,1998-09-27,Faible,2,2020,Ngaoundéré,Célibataire,0,Faible,Ambiverti,Passable,D,0,Rarement,Faible
1286,ETU1286,paulinee1286@gmail.com,Etoundi,Pauline,F,2004-10-06,Moyen,10,2022,Garoua,Célibataire,0,Moyenne,Consciencieux,Passable,A,0,Régulièrement,Élevé
1287,ETU1287,isabelle.samba1287@gmail.com,Samba,Isabelle,F,2000-05-01,Moyen,3,2021,Ngaoundéré,Célibataire,0,Moyenne,Anxieux,Assez Bien,D,0,Parfois,Moyen
1288,ETU1288,adle.rodrigues1288@gmail.com,Rodrigues,Adèle,F,1998-09-14,Moyen,6,2022,Yaoundé,Célibataire,0,Élevée,Consciencieux,Très Bien,F,0,Rarement,Moyen
1289,ETU1289,kdonfack1289@gmail.com,Donfack,Karine,F,2003-10-09,Élevé,8,2020,Maroua,En couple,0,Élevée,Extraverti,Très Bien,C,0,Régulièrement,Élevé
1290,ETU1290,hortensem1290@gmail.com,Mbouck,Hortense,F,2001-01-02,Moyen,10,2022,Ngaoundéré,Célibataire,0,Moyenne,Anxieux,Très Bien,F,0,Parfois,Moyen
1291,ETU1291,paulinel1291@outlook.com,Leroy,Pauline,F,2002-08-01,Moyen,2,2023,Garoua,Célibataire,0,Faible,Introverti,Bien,D,0,Intensivement,Moyen
1292,ETU1292,vpetit1292@yahoo.fr,Petit,Viviane,F,1999-06-13,Moyen,6,2023,Bafoussam,Célibataire,0,Faible,Extraverti,Assez Bien,D,0,Parfois,Élevé
1293,ETU1293,sabomo1293@gmail.com,Abomo,Samuel,M,2001-06-20,Élevé,7,2022,Yaoundé,En couple,0,Moyenne,Extraverti,Assez Bien,G,0,Intensivement,Élevé
1294,ETU1294,florentt1294@hotmail.fr,Tchamba,Florent,M,2002-03-26,Moyen,2,2023,Garoua,Célibataire,3,Moyenne,Consciencieux,Bien,A,0,Intensivement,Élevé
1295,ETU1295,viviane.simon1295@yahoo.fr,Simon,Viviane,F,2004-12-06,Moyen,5,2020,Garoua,Célibataire,0,Moyenne,Ambiverti,Passable,D,0,Parfois,Élevé
1296,ETU1296,gonana1296@yahoo.fr,Onana,Gérard,M,1999-01-25,Faible,3,2023,Bertoua,Marié(e),1,Moyenne,Introverti,Bien,D,1,Jamais,Faible
1297,ETU1297,yvonne.lefebvre1297@yahoo.fr,Lefebvre,Yvonne,F,2004-08-02,Élevé,7,2022,Garoua,Célibataire,0,Élevée,Ambiverti,Passable,C,0,Intensivement,Élevé
1298,ETU1298,georges.leroy1298@outlook.com,Leroy,Georges,M,1999-11-05,Faible,6,2023,Bertoua,Célibataire,0,Moyenne,Extraverti,Très Bien,D,0,Régulièrement,Faible
1299,ETU1299,laurab1299@yahoo.fr,Biyong,Laura,F,2004-03-13,Faible,7,2023,Bamenda,Célibataire,0,Faible,Consciencieux,Très Bien,F,0,Parfois,Élevé
1300,ETU1300,josphine.toure1300@yahoo.fr,Toure,Joséphine,F,2001-05-27,Moyen,6,2021,Bertoua,Célibataire,0,Moyenne,Extraverti,Passable,G,1,Parfois,Élevé
1301,ETU1301,batricer1301@gmail.com,Rodrigues,Béatrice,F,2000-01-28,Moyen,8,2022,Yaoundé,En couple,0,Moyenne,Ambiverti,Passable,C,0,Rarement,Moyen
1302,ETU1302,laurentm1302@gmail.com,Medjo,Laurent,M,2002-12-02,Moyen,6,2023,Bamenda,Célibataire,0,Faible,Extraverti,Bien,C,0,Régulièrement,Élevé
1303,ETU1303,marc.biyong1303@gmail.com,Biyong,Marc,M,2000-07-14,Élevé,1,2020,Douala,Divorcé(e),0,Élevée,Consciencieux,Passable,A,0,Régulièrement,Moyen
1304,ETU1304,nathana1304@yahoo.fr,Abomo,Nathan,M,2004-06-03,Faible,2,2022,Ngaoundéré,Célibataire,2,Élevée,Ambiverti,Passable,D,0,Régulièrement,Faible
1305,ETU1305,fatangana1305@outlook.com,Atangana,Flore,F,2002-12-15,Moyen,7,2023,Douala,Célibataire,0,Moyenne,Extraverti,Assez Bien,D,0,Rarement,Moyen
1306,ETU1306,vkamga1306@yahoo.fr,Kamga,Viviane,F,2001-12-08,Faible,3,2021,Douala,Marié(e),0,Élevée,Introverti,Bien,D,0,Rarement,Moyen
1307,ETU1307,franois.leroy1307@hotmail.fr,Leroy,François,M,2004-07-02,Moyen,5,2023,Yaoundé,Célibataire,1,Moyenne,Consciencieux,Passable,D,0,Régulièrement,Faible
1308,ETU1308,ugarcia1308@outlook.com,Garcia,Ulrich,M,2002-05-04,Faible,3,2021,Bertoua,En couple,0,Moyenne,Anxieux,Très Bien,D,0,Régulièrement,Moyen
1309,ETU1309,ugomis1309@gmail.com,Gomis,Ursula,F,2001-02-07,Élevé,2,2021,Bamenda,Célibataire,0,Élevée,Ambiverti,Très Bien,F,0,Parfois,Élevé
1310,ETU1310,tienneh1310@hotmail.fr,Haidara,Étienne,M,2005-09-20,Moyen,10,2020,Douala,Divorcé(e),0,Moyenne,Consciencieux,Bien,A,0,Intensivement,Élevé
1311,ETU1311,franoisey1311@gmail.com,Yanga,Françoise,F,2000-04-18,Faible,2,2021,Maroua,Célibataire,0,Faible,Extraverti,Bien,D,0,Régulièrement,Élevé
1312,ETU1312,florentg1312@yahoo.fr,Garcia,Florent,M,2000-05-06,Faible,10,2022,Garoua,Célibataire,0,Élevée,Ambiverti,Bien,G,0,Intensivement,Faible
1313,ETU1313,fatimaf1313@gmail.com,Foko,Fatima,F,2002-12-13,Faible,4,2020,Douala,En couple,0,Moyenne,Extraverti,Passable,A,0,Rarement,Faible
1314,ETU1314,davidm1314@yahoo.fr,Mbarga,David,M,2004-06-20,Moyen,6,2022,Douala,En couple,1,Élevée,Introverti,Bien,C,0,Parfois,Moyen
1315,ETU1315,andrm1315@ymail.com,Mbarga,André,M,2002-06-05,Faible,5,2020,Bafoussam,Célibataire,0,Élevée,Introverti,Très Bien,F,0,Jamais,Élevé
1316,ETU1316,clment.rodrigues1316@hotmail.fr,Rodrigues,Clément,M,2000-12-04,Moyen,3,2023,Ngaoundéré,En couple,1,Faible,Ambiverti,Bien,C,0,Rarement,Faible
1317,ETU1317,brunol1317@gmail.com,Lefebvre,Bruno,M,2001-11-09,Moyen,2,2020,Yaoundé,Célibataire,0,Moyenne,Ambiverti,Assez Bien,F,0,Régulièrement,Moyen
1318,ETU1318,kevinj1318@yahoo.fr,Jourdain,Kevin,M,1998-01-21,Moyen,5,2022,Yaoundé,Célibataire,0,Faible,Consciencieux,Assez Bien,F,0,Régulièrement,Moyen
1319,ETU1319,jmichel1319@gmail.com,Michel,Joséphine,F,1998-12-05,Élevé,9,2023,Maroua,En couple,1,Faible,Anxieux,Passable,F,0,Régulièrement,Faible
1320,ETU1320,blandinea1320@yahoo.fr,Abomo,Blandine,F,2003-01-23,Moyen,5,2020,Bafoussam,Célibataire,0,Moyenne,Extraverti,Assez Bien,D,0,Parfois,Faible
1321,ETU1321,gabrielm1321@gmail.com,Moreau,Gabriel,M,2005-09-17,Élevé,8,2023,Bafoussam,Célibataire,0,Élevée,Anxieux,Assez Bien,C,0,Intensivement,Élevé
1322,ETU1322,fgomis1322@hotmail.fr,Gomis,François,M,2001-09-13,Faible,5,2023,Maroua,Célibataire,0,Moyenne,Consciencieux,Très Bien,G,0,Parfois,Faible
1323,ETU1323,patriciam1323@gmail.com,Moreau,Patricia,F,2000-12-19,Faible,2,2020,Garoua,Marié(e),2,Moyenne,Extraverti,Passable,D,0,Intensivement,Moyen
1324,ETU1324,lwamba1324@hotmail.fr,Wamba,Laurent,M,2001-03-22,Moyen,8,2020,Bafoussam,En couple,0,Élevée,Consciencieux,Assez Bien,D,0,Régulièrement,Moyen
1325,ETU1325,flore.etoundi1325@outlook.com,Etoundi,Flore,F,2000-03-17,Élevé,9,2020,Ngaoundéré,Célibataire,1,Élevée,Consciencieux,Assez Bien,A,0,Parfois,Élevé
1326,ETU1326,ccilen1326@gmail.com,Nkeng,Cécile,F,2005-09-01,Moyen,7,2022,Douala,Célibataire,0,Moyenne,Ambiverti,Bien,D,0,Intensivement,Moyen
1327,ETU1327,valriey1327@gmail.com,Yanga,Valérie,F,2003-10-21,Faible,9,2023,Ngaoundéré,Célibataire,2,Moyenne,Anxieux,Très Bien,A,0,Rarement,Élevé
1328,ETU1328,vdonfack1328@yahoo.fr,Donfack,Valérie,F,1999-12-21,Faible,10,2023,Bertoua,Célibataire,2,Faible,Ambiverti,Assez Bien,C,0,Parfois,Élevé
1329,ETU1329,patricia.mvondo1329@gmail.com,Mvondo,Patricia,F,1998-01-19,Élevé,6,2021,Bafoussam,Célibataire,0,Moyenne,Extraverti,Passable,G,0,Parfois,Élevé
1330,ETU1330,lauret1330@gmail.com,Tchio,Laure,F,2001-05-25,Moyen,3,2023,Maroua,En couple,1,Faible,Anxieux,Bien,D,0,Régulièrement,Élevé
1331,ETU1331,nicolas.manga1331@yahoo.fr,Manga,Nicolas,M,2002-09-01,Faible,6,2021,Bamenda,Célibataire,0,Moyenne,Anxieux,Assez Bien,F,0,Régulièrement,Élevé
1332,ETU1332,mjourdain1332@ymail.com,Jourdain,Michel,M,2004-01-20,Élevé,8,2022,Douala,Célibataire,1,Élevée,Ambiverti,Passable,D,0,Parfois,Élevé
1333,ETU1333,nathana1333@yahoo.fr,Abomo,Nathan,M,2000-12-17,Élevé,6,2023,Garoua,Marié(e),0,Élevée,Extraverti,Assez Bien,D,0,Parfois,Moyen
1334,ETU1334,bruno.biyong1334@gmail.com,Biyong,Bruno,M,2005-08-11,Élevé,9,2021,Yaoundé,Célibataire,1,Moyenne,Introverti,Passable,D,0,Régulièrement,Élevé
1335,ETU1335,wanda.foko1335@gmail.com,Foko,Wanda,F,1999-10-17,Faible,8,2022,Bafoussam,Célibataire,0,Moyenne,Anxieux,Passable,G,0,Régulièrement,Faible
1336,ETU1336,hfeudjio1336@yahoo.fr,Feudjio,Henri,M,2003-11-19,Moyen,8,2023,Maroua,Célibataire,1,Élevée,Introverti,Passable,A,0,Régulièrement,Élevé
1337,ETU1337,bertrandl1337@orange.cm,Leroy,Bertrand,M,2005-11-16,Faible,7,2021,Bamenda,Marié(e),0,Faible,Anxieux,Bien,G,1,Parfois,Moyen
1338,ETU1338,xdubois1338@gmail.com,Dubois,Xavier,M,2005-08-04,Élevé,1,2020,Bertoua,Célibataire,1,Élevée,Consciencieux,Bien,G,0,Régulièrement,Moyen
1339,ETU1339,lyanga1339@gmail.com,Yanga,Louis,M,2003-08-17,Moyen,5,2020,Bafoussam,Célibataire,0,Moyenne,Consciencieux,Assez Bien,A,0,Régulièrement,Élevé
1340,ETU1340,jeanl1340@yahoo.fr,Leroy,Jean,M,2003-06-12,Moyen,10,2022,Maroua,En couple,2,Moyenne,Consciencieux,Très Bien,A,0,Parfois,Faible
1341,ETU1341,marc.bernard1341@gmail.com,Bernard,Marc,M,2000-04-07,Moyen,5,2023,Bertoua,Célibataire,3,Moyenne,Consciencieux,Bien,F,0,Parfois,Élevé
1342,ETU1342,shaidara1342@yahoo.fr,Haidara,Samuel,M,2003-12-11,Moyen,1,2021,Yaoundé,Célibataire,0,Moyenne,Extraverti,Passable,D,0,Régulièrement,Élevé
1343,ETU1343,gpetit1343@yahoo.fr,Petit,Georges,M,1998-07-15,Moyen,5,2020,Garoua,Célibataire,1,Élevée,Extraverti,Assez Bien,C,0,Rarement,Élevé
1344,ETU1344,estherd1344@gmail.com,Dupont,Esther,F,2001-06-07,Moyen,8,2021,Garoua,Célibataire,0,Élevée,Consciencieux,Assez Bien,A,1,Régulièrement,Faible
1345,ETU1345,wndzana1345@gmail.com,Ndzana,William,M,1999-04-20,Faible,5,2021,Ngaoundéré,En couple,2,Élevée,Extraverti,Assez Bien,C,0,Rarement,Moyen
1346,ETU1346,lisea1346@ymail.com,Abomo,Élise,F,2002-09-01,Faible,1,2020,Bamenda,Célibataire,0,Moyenne,Introverti,Bien,D,0,Régulièrement,Élevé
1347,ETU1347,clmentb1347@gmail.com,Bernard,Clément,M,2001-12-16,Élevé,5,2020,Douala,Célibataire,0,Élevée,Consciencieux,Assez Bien,D,0,Régulièrement,Moyen
1348,ETU1348,christellee1348@ymail.com,Etoundi,Christelle,F,2000-06-28,Faible,7,2020,Bamenda,En couple,0,Moyenne,Consciencieux,Assez Bien,F,0,Parfois,Élevé
1349,ETU1349,rnkeng1349@outlook.com,Nkeng,Reine,F,2002-07-12,Moyen,3,2022,Garoua,En couple,2,Moyenne,Extraverti,Passable,A,0,Intensivement,Moyen
1350,ETU1350,esther.manga1350@outlook.com,Manga,Esther,F,1998-11-11,Faible,4,2020,Ngaoundéré,Célibataire,0,Moyenne,Introverti,Assez Bien,C,1,Intensivement,Élevé
